"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1731","can America pls do something about this gun problem?? it’s getting too much. #PrayForTexas",FALSE,0,NA,2017-11-05 22:53:15,FALSE,NA,"927307854792527874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coc0nut_",0,FALSE,FALSE,NA,NA
"1732","RT @AlanZionist: #PrayForTexas https://t.co/EV9YM79xgm",FALSE,0,NA,2017-11-05 22:53:15,FALSE,NA,"927307853827678209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GinnCatherine",1,TRUE,FALSE,NA,NA
"1733","RT @DrMichaelWright: Nothing more harmful to human flourishing than murder, but  nothing more healing than love #wechooselove #PrayForTexas…",FALSE,0,NA,2017-11-05 22:53:13,FALSE,NA,"927307847016308736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoyR16",1,TRUE,FALSE,NA,NA
"1734","Breaks my heart <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> knowing the world I<U+FE0F> have to raise my son in. #prayfortexas",FALSE,2,NA,2017-11-05 22:53:13,FALSE,NA,"927307845707714562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caseeyyyy",0,FALSE,FALSE,NA,NA
"1735","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:53:12,FALSE,NA,"927307841970597889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlxPont",206,TRUE,FALSE,NA,NA
"1736","RT @invisibleman_17: #ChurchShooting near #SanAntonio
20-25 people are dead. 
This mass shooting needs to stop <U+270B>
#SUTHERLANDSPRINGS, #Texas…",FALSE,0,NA,2017-11-05 22:53:12,FALSE,NA,"927307841681219591",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BurlyBeard",446,TRUE,FALSE,NA,NA
"1737","RT @NewPaulReveres: #PrayForAmerica
#PrayForUSA
#PrayForTexas
#PrayForTrump https://t.co/cyPqI8C6ij",FALSE,0,NA,2017-11-05 22:53:12,FALSE,NA,"927307839965720576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeGra34000775",3,TRUE,FALSE,NA,NA
"1738","#prayfortexas https://t.co/R6lwIKizF2",FALSE,0,NA,2017-11-05 22:53:11,FALSE,NA,"927307835922190336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KennyB4040",0,FALSE,FALSE,NA,NA
"1739","RT @bruhitszach: People sicken me man.. praying for all of those who were affected by this shooting.. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2764><U+FE0F> #prayfortexas",FALSE,0,NA,2017-11-05 22:53:07,FALSE,NA,"927307819631624194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rwc_abby",691,TRUE,FALSE,NA,NA
"1740","RT @LifeWithIris: Heartbreaking <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> #PrayForTexas #Texas https://t.co/yO4Z5NNMHO",FALSE,0,NA,2017-11-05 22:53:06,FALSE,NA,"927307815575793664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RCeid713",429,TRUE,FALSE,NA,NA
